x,y
4.404739,-1.590295
-1.474153,2.310382
1.595915,0.344389
2.240910,-0.128025
-3.521508,-0.420298
-1.641531,-0.579822
-2.160553,-1.440732
4.881301,-2.237892
2.158216,-0.519009
3.185008,1.535529
0.968408,0.990053
0.594364,3.166058
0.887496,-0.560280
-1.377535,-1.463382
0.981725,2.513009
-2.536071,1.612724
2.808302,2.498325
4.100324,3.006739
1.240340,-1.615466
3.157319,1.939548
2.595283,3.150683
-0.576015,-0.243550
-1.739647,4.885009
-1.131572,0.460724
0.581662,1.163692
0.441450,2.237325
-0.786507,2.179617
3.778924,-1.986296
0.149843,0.446302
0.714579,4.571077
-0.316077,-0.178988
3.924144,-0.382629
0.834800,3.160119
1.202725,3.496677
-0.430382,3.998612
-0.389380,-2.025917
-1.343518,0.615549
0.074263,0.189991
1.532412,-0.189587
1.116961,1.459379
-0.102501,-1.306393
3.809170,1.454899
1.301915,3.747082
1.744597,-1.951441
2.497630,-0.653520
-3.782342,1.989337
0.413842,1.006246
-0.704728,1.633630
-1.441364,2.457160
1.746217,3.482842
0.022838,-1.535497
-0.689192,0.721581
1.838800,-1.458066
0.846857,0.557260
3.580785,-1.468417
-0.318120,-2.969039
1.972205,3.566255
1.263401,1.584300
1.679621,1.805759
-1.208421,2.678157
1.978654,1.406000
-2.136709,2.149078
-0.690821,0.820934
1.660934,1.313803
1.793498,0.441251
-0.980024,-0.892771
-0.017971,1.089805
7.388670,2.912286
1.578608,1.285648
2.566720,-0.353637
-1.547729,-1.259301
2.937415,-0.773251
1.264203,-0.228002
4.614582,1.236443
1.248697,3.369501
-0.591037,2.148825
1.474989,-1.136164
5.236509,0.663337
0.058007,2.636588
-0.371414,-0.713732
-0.957773,2.646910
1.498212,1.847256
-0.437801,2.418798
-0.367990,5.213317
-2.218183,0.379682
0.716071,0.917274
0.779844,-3.054395
1.448535,-0.086871
-0.676203,-1.476635
1.995437,4.173990
1.711933,-0.517805
-0.772767,1.076591
0.784812,-0.643958
3.584772,-0.238903
0.619146,-0.339143
-1.726599,1.557523
2.327924,1.577807
0.007767,3.198835
4.114141,1.495970
2.121379,1.546475
2.935372,4.015019
-0.305667,-3.060965
-0.274691,0.650239
-0.539314,-2.079820
0.695582,0.995518
-2.536179,0.761900
2.255225,2.313578
1.180439,-2.739000
3.155712,0.604941
0.639577,2.126782
2.130792,2.671225
3.841504,-1.237981
1.449517,0.910914
3.807288,3.102582
0.147338,0.872412
-1.964535,2.946566
-1.443473,2.401389
0.964746,2.468610
2.049315,2.021856
-1.702465,-3.270472
2.725193,0.846387
-1.277746,0.180646
1.623679,5.389373
-0.638612,2.254116
-2.561510,-1.042934
1.759950,2.053657
2.795076,4.674309
2.477266,-1.171063
0.795473,-2.972927
1.501537,2.318453
2.176262,-0.038521
-2.931667,4.045836
0.271553,2.192567
0.882573,0.591305
0.938471,0.417246
1.999835,0.633507
3.690880,0.693205
1.181758,2.463883
3.608237,0.521939
0.381924,-0.613497
2.581081,0.435757
0.045315,1.559118
4.644119,0.947903
2.268387,0.431787
2.225987,1.447907
0.891244,-0.972175
3.026337,2.638687
1.819384,1.986048
-1.514532,3.139924
-1.454358,0.140547
2.403111,-0.530908
0.294257,2.579118
-1.106950,2.816815
0.909340,-0.261823
3.031247,-0.958814
0.698456,-2.149011
1.750230,0.580355
-1.527842,1.714240
-1.313096,-0.926358
0.655872,-0.420330
-0.618184,-2.056225
1.471759,0.242552
1.832882,0.313068
-5.689205,0.980436
1.655626,5.298252
2.659492,2.108371
3.064900,3.822638
2.655963,1.179624
-1.092153,-1.099552
1.036241,-0.647872
1.825532,-0.556657
1.481045,-1.655527
2.263669,-2.892281
1.776819,2.143891
3.308309,0.393051
1.028972,6.476040
1.081436,2.420671
2.770487,2.251559
4.506671,1.184605
1.407881,0.439356
1.316840,-0.696386
2.810113,0.658337
0.805818,3.386811
3.843959,2.140594
4.598391,-0.219070
-2.233862,-1.705074
-0.137272,0.727871
0.531317,-1.858449
2.294591,-1.737698
4.220510,4.019277
2.045506,-0.275122
2.664773,1.946762
0.459933,0.448832
4.862327,5.872554
2.704907,2.967903
-1.173796,-0.644081
-0.401168,2.377230
1.288887,3.725350
2.191362,4.598653
-0.271322,5.077817
-1.282778,1.911530
-0.082419,0.521618
5.875905,0.700872
3.126133,3.429120
1.949150,2.268316
0.170904,0.802895
2.085794,-0.008340
0.464465,4.882272
1.594731,1.049088
-0.819179,-2.136801
2.296702,1.878268
-1.223364,1.790205
2.287388,1.018402
0.844328,1.372099
0.923389,-0.867644
2.378923,-0.099091
-0.234068,0.436080
2.452931,0.142205
2.448294,-0.320576
0.233789,3.702748
-0.224870,-0.608644
3.747998,1.895392
1.603892,1.989558
1.477977,2.443618
0.744283,1.338261
-0.794218,0.536366
-0.190265,-0.350311
-0.286076,0.730198
2.012674,-1.277848
1.710468,2.836740
2.483937,1.076493
2.045076,-1.908539
1.153409,2.699504
-0.758598,-1.860192
-3.251761,-0.872839
-0.472695,2.789831
0.278881,2.436646
0.534658,-7.591765
1.881111,4.999991
-0.634225,4.047956
3.404389,-3.336575
1.358818,0.533417
-1.234812,0.496111
3.500165,1.705485
2.476409,-3.831459
2.121517,1.228450
0.149270,2.645895
-0.049544,-3.813936
1.169110,3.375687
-0.932298,0.661633
-0.143727,5.354468
-0.660356,2.643640
0.229804,-0.484383
1.027386,4.235947
0.924440,-0.132208
1.230806,4.667551
-0.161347,1.788647
1.295364,-0.224171
-0.947713,3.324755
5.270921,-0.841990
0.296254,3.117228
2.410086,-3.872604
-0.356958,3.188138
2.030204,-0.270502
0.065843,0.240571
1.192230,0.306061
2.163524,0.516463
1.988465,1.532888
0.496566,0.741382
3.104082,2.618100
0.409778,3.385359
-2.004214,-1.849461
-0.842699,-0.995749
-1.287027,-1.213929
5.077252,1.757494
3.401702,3.155680
-0.936613,1.201552
0.997421,0.897545
-0.621735,2.061578
3.043035,3.228696
-2.445919,0.963179
1.242587,1.061064
1.569474,3.516302
-1.998983,5.967464
0.369952,8.549650
-1.984557,-0.592366
-1.968598,0.892885
-1.327924,0.602428
-2.186061,-1.547546
0.878898,0.515489
7.010652,-0.152391
2.340898,2.569368
2.477519,1.528147
1.281436,2.412578
0.962267,0.073718
4.919664,2.700853
0.479822,0.914249
-0.397605,-1.160618
1.614874,1.551164
1.365548,2.244932
2.031449,0.323065
1.865511,-0.635136
3.308293,-2.098939
2.582259,-0.280973
-2.959116,-2.142428
2.363615,1.249177
-2.182728,4.477362
-0.961591,0.055860
3.028055,1.981761
2.946264,2.924995
-0.120502,0.519091
-0.233923,-2.937294
3.431076,-0.180708
2.307090,0.891837
-2.880269,1.512867
-1.408118,-0.352295
2.413824,0.858662
-0.040975,-2.292380
4.130269,3.645425
2.463741,0.758359
0.232122,1.329468
0.568166,1.554382
2.215279,2.155783
5.769799,2.512698
1.972629,1.765532
-1.453575,2.117544
1.120183,0.369131
0.997155,2.298233
-0.252694,-1.229913
2.216275,4.323870
1.056806,0.159691
1.245170,2.793482
2.976957,0.141770
-1.246496,2.921379
1.920233,0.116553
2.655817,4.263690
1.992541,-1.092235
3.512713,3.314934
-0.514814,2.655231
-0.876675,1.002508
2.597551,-0.773534
1.757497,0.835226
-0.013710,-1.454728
-0.051589,-1.110722
2.154051,3.870017
0.407480,1.810151
-1.556252,-1.732700
3.337691,1.987069
0.371491,1.664448
0.828032,1.986846
-1.882717,2.721245
3.497328,-3.603087
5.987916,0.613431
2.238665,-0.923459
-3.116523,0.233988
-0.905338,-2.401536
-0.255162,1.170512
-0.796681,-3.920237
3.985280,1.342344
1.164153,1.605987
-1.008064,-0.948027
3.277056,-1.916849
3.423986,1.008031
-0.644609,0.889997
-2.716542,1.137378
-1.018248,1.771054
-4.784382,0.033000
2.417219,-1.699333
-1.243547,0.480403
0.965087,2.757653
-0.608422,-0.692130
0.231337,0.174461
2.465142,1.707518
2.651551,-0.769471
0.763673,-0.060388
-3.310973,2.312585
-0.911829,0.379164
-2.008611,-0.257626
1.004144,2.044710
2.412193,2.266745
0.652818,-1.513880
0.344036,4.888460
2.322407,0.921825
-2.060244,0.556515
1.756903,2.096213
-0.298681,-0.915228
3.851654,1.447449
0.992392,1.611185
3.354596,-0.312389
2.299341,-2.137721
0.906511,1.543961
-1.609444,0.872792
3.156052,3.514607
-1.666605,1.272834
2.871987,3.456191
1.543101,3.314425
3.032797,2.807648
1.971634,2.499448
-1.357931,2.205663
-0.438158,2.996009
-1.154495,1.237192
3.384680,0.868813
1.422592,1.173223
2.101202,3.612216
0.703251,-1.290281
-0.904997,3.916470
-2.730840,1.708088
0.492877,-0.681831
1.409985,-0.743458
0.424192,4.561280
1.956205,-4.079337
7.001666,4.466782
-1.690668,3.021776
0.099476,-2.935643
-0.087471,1.530055
0.756614,6.381881
0.189980,0.091762
-2.410366,3.070387
0.597099,-0.773240
1.187405,0.104860
-0.759508,-0.323717
0.991953,-0.551215
3.141124,-0.611268
-0.580516,-0.217528
-1.837670,3.259739
-0.156613,0.049021
1.392091,-1.069811
0.475785,0.434326
3.632040,-1.861331
0.472470,0.286989
0.335687,0.366170
1.624831,1.333187
3.709055,-2.283533
-0.479725,1.613589
1.038350,3.348368
2.913478,3.100434
0.997122,0.117233
-0.787439,2.312699
-0.461565,3.670934
2.069622,1.027133
2.961325,-3.504765
1.781389,0.363770
1.778567,-1.294276
-2.437094,1.174572
-3.039096,-1.531380
2.584284,0.825964
1.169173,-0.299763
-1.545408,2.651955
4.760921,1.294489
-0.892441,-2.483308
2.672117,-0.835820
0.327766,-1.623590
0.816660,2.673639
-1.485753,1.500200
1.177068,0.430931
1.476719,1.334042
-1.677444,-0.360450
5.411999,-3.319500
4.702364,1.875025
1.934858,1.463151
-0.212146,-1.072052
-0.675352,-0.646240
3.598216,0.160351
-2.432075,2.945509
0.289594,1.696129
5.052449,-1.984067
-0.637646,1.136434
0.280267,-2.154118
5.664769,1.585226
2.382198,-1.722764
-0.456557,0.662741
-0.057100,3.252843
-0.027074,-0.772045
1.046415,3.577150
-1.956360,0.916641
-0.287156,1.672225
-2.486169,0.786099
-0.511825,5.988203
0.930427,0.843303
3.525703,3.678733
4.817152,0.971698
2.440662,-0.170000
0.742102,2.929921
0.845491,1.784284
0.815516,-3.057721
-0.980724,3.854304
3.161736,2.079840
1.236815,2.050360
1.649402,0.662608
0.149351,4.852543
2.368141,2.783678
0.005833,-1.782622
-0.393775,-2.690442
-0.080597,2.037312
2.714004,-0.142358
0.013839,-0.555312
3.966010,-0.126733
1.818688,-0.765246
0.491388,0.226914
-1.061553,0.572699
1.514340,0.748410
0.013711,2.769828
0.647178,2.184481
-0.782911,2.007235
2.089205,-1.882507
1.124005,-2.135011
2.308001,2.276588
1.840610,3.449158
3.484344,7.090951
0.674465,-1.086636
-1.987990,0.004531
-3.130552,-3.083987
-0.018490,2.983017
3.080810,1.320979
0.340502,1.629227
-3.452034,-1.483192
2.507452,-0.131273
3.976171,-1.239017
-0.020351,4.748351
-0.265507,0.541270
1.889620,1.464107
-1.110031,3.289566
0.106975,1.974895
1.949313,4.110802
3.438700,2.488433
-0.176001,-0.898741
1.351205,3.226772
4.116134,1.745771
-0.494667,0.095653
1.459938,0.505319
1.264437,1.752661
1.115839,5.167113
1.513022,1.274534
-0.053195,1.287017
-0.731581,1.815698
-1.567469,0.041173
6.393785,0.132056
-1.429371,3.610324
-1.584868,2.577113
-2.576778,3.979574
0.003077,1.625265
2.578892,5.699977
1.207992,2.114043
2.792248,1.370637
2.666529,-1.893148
0.548506,4.285294
0.436280,2.377030
3.852946,0.607216
1.430899,3.264951
2.932311,1.290943
1.548816,0.838364
0.453025,-1.974059
3.614140,-1.032283
4.043338,5.152589
-0.307993,4.305432
1.646182,2.399737
0.989645,-0.356115
1.941660,1.677320
5.048626,2.411449
-0.582652,-1.111293
-1.506191,-0.024515
-0.412557,2.074358
1.271414,-0.810486
2.313474,4.004625
2.085027,3.922267
-0.564069,1.899593
1.451182,0.664477
1.017513,0.396400
1.018002,1.156774
3.342719,4.340281
-4.615651,-0.835135
4.982295,1.639670
1.291171,2.862255
-0.838256,3.055122
-2.072064,2.163942
-1.243569,2.731949
3.893589,-1.698343
-2.006903,0.695701
-1.106823,2.154612
-0.575923,-1.710149
-0.293126,0.343011
2.159170,0.449489
2.935951,-0.734059
-1.347121,0.958550
0.880819,5.847062
4.450783,1.583428
4.775663,-0.033848
4.725298,2.093047
1.116331,4.294758
2.043656,0.553731
-0.316194,0.491224
-1.579745,0.587488
-0.085518,0.814435
-1.327129,4.506236
3.670344,-0.946842
0.225847,0.345591
1.354827,1.363850
0.475594,2.227448
0.794355,-1.181058
0.951835,1.754850
-1.763633,0.274095
3.344296,2.496659
2.101960,-0.521365
1.529569,1.522353
-1.653418,-0.020499
1.351331,1.964710
-2.179844,-1.148643
0.649347,0.032316
1.354142,2.965998
1.380536,5.118855
1.446796,5.138189
0.414481,2.510224
-3.711127,0.085306
-1.961224,1.220667
-2.128993,2.570842
-0.234196,-0.458100
3.052108,2.569576
1.660213,-0.972225
3.692585,1.678615
2.165267,2.578789
0.173789,0.940896
6.338170,2.310930
0.740866,1.276685
0.959663,-1.457791
1.839524,-0.029788
-0.617291,-0.057395
0.278410,7.973892
1.551844,0.180244
2.479935,0.475755
3.736700,4.048645
-1.133833,-0.695765
2.737523,2.144496
4.123927,-3.240087
0.905834,1.696035
-0.165310,1.510665
3.930773,-0.540708
0.595101,-1.116807
1.460135,3.426121
1.043275,-1.864246
-0.809639,0.513682
1.225665,2.587818
1.205015,-1.600581
-0.250255,1.402041
-0.038061,-1.270175
-0.592433,-1.939783
-2.472781,1.820098
0.235430,2.350275
3.534541,-0.342554
0.314329,-0.151858
2.936509,-1.569131
0.946399,-3.879073
-4.194596,0.963524
0.402241,1.256963
3.576709,-0.967836
0.668724,4.529244
-0.031223,0.773911
1.162510,0.477646
-1.205399,2.220159
-0.816193,-2.812091
-0.307795,0.966677
-0.499354,0.298115
1.985617,-0.694415
-0.443923,4.037746
1.877043,2.111625
3.052751,1.725319
2.572513,1.864504
0.379484,-0.002553
-0.676634,0.854399
5.595844,0.319394
-0.094971,2.751756
-1.611396,-2.026717
-3.061687,2.442012
-1.013122,0.185648
3.176091,1.665534
1.255366,-0.191460
4.560243,-0.091603
1.262795,-0.393232
2.632706,0.419354
0.281965,2.699853
5.861827,3.363966
2.863110,-2.277826
1.292721,-2.166542
0.690248,0.878272
-3.045474,-1.691582
2.159712,-1.842789
1.273368,0.229338
7.164729,-0.370064
-0.246315,-0.002600
5.145012,4.008373
0.643266,1.973729
-0.416180,-0.420959
-0.000226,2.573472
-1.583768,1.271336
-0.185849,0.254931
1.895443,1.785292
-2.508622,1.955311
-1.288111,4.545525
4.255878,1.510709
1.564870,2.666300
2.644111,7.668065
2.181412,1.409390
0.995432,0.353978
-5.957195,2.949231
-0.017757,-0.378327
2.654971,1.314057
-0.375108,0.415855
-0.221380,1.552166
-0.893374,3.516102
-0.596140,2.839879
0.133320,2.882653
-1.728582,0.133803
0.342585,5.452140
-1.169165,2.808859
-1.467626,1.851991
-1.461826,-1.708433
-0.152059,-0.810255
2.399172,-1.429927
3.537839,0.294190
0.535476,-2.358242
-0.820389,1.868332
3.217494,0.817027
1.366009,-1.806632
-0.510222,-0.872680
1.898294,-0.345299
3.504500,1.069439
-2.966395,2.785246
2.237291,-0.948420
-0.353556,0.670297
0.136481,2.418328
1.847374,1.859041
0.652313,0.038052
-0.563251,0.467305
-0.750496,2.661277
0.356477,-0.725660
-1.548793,-0.650379
-1.396833,1.711988
0.724567,0.731506
-0.494049,-0.138238
-1.837721,1.749975
1.395750,0.415204
-1.754601,1.310356
-0.842816,-1.580831
2.555077,-0.111664
0.350695,3.608981
3.966783,0.219894
1.808910,1.139556
1.730364,-2.473983
1.091626,-2.278629
-2.529049,0.131030
2.766470,-0.931135
2.366229,1.570621
-1.201198,1.201395
-0.731990,-1.791453
1.480595,0.657752
0.494868,0.371369
0.302567,2.941917
2.782732,0.924130
-0.651176,-2.269331
4.300623,0.743571
1.992669,1.629932
3.205488,-4.311940
2.307042,1.056851
1.771656,1.415730
0.719925,-1.325731
-0.451474,1.235552
4.516317,0.533121
1.438895,0.538976
4.283717,1.655841
2.548228,0.551740
-2.800386,1.728620
1.894597,1.940218
0.687176,0.446461
2.692192,1.591426
0.072510,2.064238
-1.240472,1.637391
-0.022749,-4.374167
-1.979053,4.588381
-1.562596,-1.208002
-1.457271,5.223715
1.133356,-1.602642
0.734476,1.532594
1.953424,-0.409597
-1.156095,1.216821
-0.435184,2.572436
-0.394448,0.820900
1.472376,2.974614
0.244693,1.100882
2.327808,1.750782
1.536059,0.448578
1.741542,2.986362
1.055775,0.956247
0.050254,2.380261
2.198997,4.027017
2.211137,2.759807
-0.295865,4.472776
-0.314388,-2.019643
2.228068,1.449693
1.688684,5.495747
0.375809,0.007405
1.354007,-0.683332
-1.472462,3.508193
0.681281,4.124636
-0.028578,2.196036
3.897711,3.710734
3.972866,1.041967
1.755590,1.371021
1.353829,4.300725
2.173401,0.862724
1.083191,-0.737325
1.141814,-0.735798
-1.936223,-1.494434
3.605976,0.612734
-4.936115,6.326023
0.143775,3.940490
2.057586,1.696576
1.657677,1.273138
-3.253614,0.075357
-1.381191,-1.012061
2.161753,-3.819637
2.638301,-0.270242
4.114862,3.664673
-0.211185,-1.752809
0.927920,3.872579
-2.919796,1.324592
-0.428326,-0.316452
1.715168,5.897435
2.673154,-1.017419
4.468976,1.771186
0.920321,-3.046975
1.258738,-3.098374
-3.586122,1.038980
0.435452,-1.573258
2.478752,-1.604853
-2.086280,-0.579984
0.649886,2.564628
2.670487,0.021276
1.081073,-1.052152
-0.161475,-1.292066
-2.494682,-1.191212
3.613399,-0.634691
1.566410,3.643251
2.992267,2.143586
-3.268805,2.328736
-4.082586,-2.757638
-0.892479,-0.054907
-0.928644,2.774750
-0.098792,-4.064311
-2.139377,2.133116
2.118253,1.701746
2.205209,1.757228
2.475038,4.902872
0.433675,0.314683
1.316710,-0.827065
1.152100,-1.364238
2.082215,-3.711231
1.010161,0.681339
0.250255,2.554238
-0.232029,-2.084528
-2.369829,0.440415
1.114915,2.620360
-1.873901,1.603651
2.149549,1.777599
3.074666,0.871091
-0.018865,4.035214
-0.311334,-0.729537
-3.122207,-0.955107
-0.170294,-1.289815
1.871356,1.660684
0.718383,-2.077075
4.386108,-0.669543
0.373286,2.751716
3.388550,1.440848
1.045120,-1.961227
1.114671,0.121588
2.432370,-3.049350
1.323871,0.019219
0.908830,2.389056
3.767074,-0.541983
1.950412,3.811801
0.531201,2.308596
-2.329247,2.257440
-0.782554,-1.852644
1.097762,0.023726
-3.323869,1.206855
5.896766,-2.785414
4.116844,1.281858
3.628308,0.880374
-0.854369,0.778618
-1.118411,1.195010
2.000338,-0.255262
1.796742,1.301167
1.111933,-0.074447
2.758771,-1.083416
2.600820,3.646786
2.321034,0.481068
-0.452585,1.038860
-1.227944,3.771168
1.528255,-1.515513
4.303758,1.792472
1.470994,0.933211
-0.896685,2.792373
3.327907,0.732776
3.789195,-3.370817
-0.219967,1.821922
2.479123,0.606945
-1.086593,2.262833
0.397734,-1.269758
2.760528,0.610191
-0.849109,1.193854
-2.186520,-0.172191
2.169960,2.241340
-0.204800,0.332421
4.326143,1.778153
-1.152717,-1.568944
-0.054811,-0.332812
0.782766,0.117861
-0.003325,-0.007686
0.039977,-0.310576
3.617599,0.709361
3.972159,0.497324
-0.660250,3.134896
0.516712,3.074287
-0.393241,2.658367
4.241098,-3.544152
-0.272457,1.188775
2.113286,0.287142
-0.542503,-0.474906
0.267318,1.564320
3.191077,-1.961205
2.130837,2.913675
-4.828787,3.273731
-0.851952,5.040135
2.905510,1.494374
3.090232,0.064179
2.649782,0.269898
3.065110,0.707982
2.389907,1.195642
3.126606,0.718668
0.068207,0.104911
2.157256,-1.500788
0.296716,0.720112
2.417059,0.128986
0.878554,1.429836
-1.080514,0.739594
2.757160,0.790786
1.608236,5.969654
3.485340,-0.215981
0.478495,4.595887
2.569294,1.599890
1.656382,1.685734
1.309066,-4.491413
2.341309,0.650379
1.255555,1.797694
1.888661,0.439941
1.591249,-3.232939
3.120111,-1.337195
2.360031,1.325059
0.722561,1.091105
0.441868,3.412881
-2.428851,2.898255
-1.062216,-1.566718
-0.346795,1.440070
1.772347,-0.898476
0.939523,1.730628
3.453968,2.161480
1.396513,-0.739924
1.666281,-1.226259
4.103519,3.597138
-4.053238,5.196248
3.152982,0.333629
2.340556,-1.500299
0.718466,2.335910
0.996263,1.744624
1.722972,1.265648
1.691460,2.360011
-1.953624,0.447919
2.489573,1.262310
-1.768009,0.018235
1.860962,0.836705
1.893518,-2.937209
-0.230056,0.934423
1.272643,0.336590
3.435339,-1.360135
3.363731,-0.869246
0.465827,0.467235
2.024895,0.617858
2.177659,0.127570
1.483530,-0.023796
1.292242,1.854412
4.551376,0.592795
-0.626725,5.254168
0.030832,1.300229
-0.158574,-0.223780
1.587566,0.840720
3.940718,0.431626
2.789317,5.135729
1.801445,1.189378
-0.296302,2.965268
-1.065331,3.803664
4.666918,1.573681
0.961061,3.299464
3.299761,2.131679
-0.061373,-1.268787
0.574107,1.686914
0.590663,-1.746041
0.292628,0.341826
0.797088,-0.808170
0.046196,-0.344855
-0.305131,1.105629
0.598811,1.397090
-3.442559,1.799833
0.947661,0.433376
-0.253755,2.184268
0.521479,1.792378
1.922244,-0.385983
-4.332142,0.697496
3.442342,0.126739
3.005362,-1.802009
3.205085,-0.051308
2.380478,5.190806
5.861666,-0.029243
4.158320,-2.820280
0.549875,-2.620875
-0.905359,1.112338
1.575522,0.448974
3.458658,1.138180
0.508160,0.789691
2.772371,-1.986749
2.190388,0.235564
2.661609,1.035773
4.724069,-0.342279
1.627251,3.333813
2.376102,2.486583
0.366719,2.127514
1.401154,2.202458
1.099835,1.928812
1.382545,1.601825
2.412972,-0.168205
1.079081,2.712064
5.234762,0.569622
-1.467062,1.732861
0.976527,-0.344339
1.711629,2.186935
-2.033144,2.739110
1.435433,1.173469
3.686890,1.222114
3.356673,2.913909
4.781609,0.343725
0.974278,3.507354
-0.882629,2.167889
-1.207625,1.553104
2.326930,3.754971
-1.108586,0.323654
2.651800,0.239773
-2.153439,4.970932
-1.083751,-0.703833
1.179942,2.711314
0.938395,0.416171
0.212027,0.825122
-0.783349,1.427957
2.582674,0.869931
-0.084510,2.600585
0.081278,1.007251
1.625429,1.525926
-2.167878,5.228612
0.189024,-0.593612
1.108950,1.291320
1.974782,0.165202
0.266142,-1.595933
0.930767,0.663764
2.823431,2.678178
-0.310194,4.776838
1.043174,-0.172503
1.835377,1.750516
-0.220620,-0.747169
-0.815618,3.222487
0.531019,-1.408640
2.984369,1.046582
1.105248,-3.255555
1.420713,2.916319
1.620613,1.340064
-1.161323,-3.725122
2.254427,2.752770
0.715602,2.816580
-1.741039,-2.256472
-1.286835,1.916459
3.208460,3.102744
-0.875950,3.910430
-0.802268,1.480957
0.538981,4.095387
-1.979439,0.328233
5.290743,1.011849
0.770516,3.393366
-1.834196,-1.422961
2.416828,-1.977348
-1.060311,1.652864
2.598214,2.678015
2.093159,0.410566
1.950231,5.471898
0.455380,0.077826
5.828751,3.204573
0.428047,1.222654
1.759127,1.821630
-0.794211,0.879871
4.310542,0.727045
-0.553731,-1.474532
-2.378213,-1.462219
2.903337,-0.511232
1.565590,3.838992
-1.255755,2.288922
1.660938,0.677413
0.809827,1.426190
1.737629,1.202248
1.452719,1.618273
0.347387,-3.296281
0.785229,0.792411
1.130909,0.827056
-2.618214,1.138481
2.182113,3.921098
1.266826,-1.265946
0.124121,1.896883
-0.141618,1.274739
0.860709,2.830219
0.984120,1.252871
-3.330174,3.264206
1.358673,-0.308636
-0.445400,0.432371
3.083840,1.886039
4.405107,-1.628654
0.976395,4.506367
0.836029,0.755891
1.745973,1.267678
1.867742,1.827119
-1.282751,3.046892
0.297940,-1.424195
1.284979,-2.102329
1.481716,1.815511
0.943962,-1.045407
3.183607,-3.093313
-0.941735,-1.829749
1.375298,2.209446
-5.742094,1.565298
2.462180,-0.382120
-0.218115,0.534367
-2.523797,-1.432680
0.145708,3.702900
0.525352,2.884838
-1.321093,-1.213874
-0.774723,0.957770
4.302291,1.718701
3.659855,1.424268
1.510473,-0.556029
1.202576,4.518962
4.346554,-0.280293
0.774061,-2.804252
0.639881,-0.985471
3.400566,3.156486
-4.545710,-1.746807
-1.244373,1.267398
0.069461,-2.585128
1.895491,1.147295
4.291086,-1.350873
3.569218,2.576381
1.587722,3.455865
1.612151,-1.658412
-0.845566,3.370817
4.572021,0.264425
1.278213,0.253629
1.751969,-1.883572
-0.241023,-1.489525
-0.761125,1.513585
2.730296,-2.355322
-0.339588,0.140208
2.325320,1.054420
-1.513708,7.052185
2.834823,4.638308
0.003739,2.956179
2.610865,0.524315
1.288574,0.442190
2.780315,-2.888748
-2.553484,6.447117
-0.205379,-0.275716
-0.561977,4.175587
1.250995,0.998003
0.704493,1.865998
0.633771,3.686299
0.641382,3.182094
1.204283,3.065116
0.280375,1.942793
-0.512745,0.634052
1.990122,-1.289861
1.386347,1.203791
2.258981,-0.000755
4.780676,2.787719
-0.852585,2.950050
1.357497,0.514133
2.635554,-1.624332
0.278280,1.389876
2.234118,1.372091
-2.407165,-0.207020
1.765121,0.675632
4.445641,1.692107
1.788001,0.151080
1.384423,-2.378462
1.130782,2.222075
1.478219,3.044485
1.216617,0.970026
1.401479,1.403835
1.468220,4.495073
0.689254,0.033088
3.012097,-0.439486
3.416024,-0.843006
0.687656,2.448767
0.667810,-0.555998
2.857653,1.271852
0.187798,1.255873
3.336266,1.296639
1.058480,5.449935
-0.820649,0.847391
2.097608,1.891759
-1.003251,0.324519
2.265582,-1.719699
-2.120776,-0.523064
-2.421567,1.020513
1.394405,1.226769
2.108676,1.135739
-1.797126,7.897574
-4.615969,2.498377
1.043054,1.588363
0.872080,-0.645885
2.275137,-1.600433
6.086153,2.500167
4.295236,2.785186
4.759793,6.005731
2.096792,0.194110
0.131374,-1.641916
1.742321,2.765820
1.825911,3.389020
0.121795,0.492095
2.858850,-2.267955
0.621464,3.755074
-1.313864,0.436147
0.594248,0.826979
3.336324,1.316841
1.852387,2.583339
2.447538,-0.171803
1.961819,3.253409
-2.431087,0.502536
1.549601,-1.318583
2.443773,2.764236
-0.785142,2.590001
0.144488,-2.302817
-0.567107,0.876292
-1.800911,1.981612
2.795004,-0.194578
4.781127,0.276949
-1.337621,1.328122
-3.668922,2.986138
0.978844,-0.556815
1.910733,-0.302716
2.526047,1.560286
1.004694,1.229355
1.636692,-0.631798
1.487957,1.721791
-2.912017,-2.220644
0.012142,1.134717
1.554488,4.273645
2.782801,-0.123113
5.784346,4.309236
-0.107538,1.584689
1.644380,0.030820
1.654318,1.104639
2.946580,0.815523
-1.005591,3.115583
0.932175,-0.717224
-0.800829,0.247303
1.621180,-0.090383
0.969111,2.128858
2.426361,-0.304973
1.886811,-4.772355
-0.226896,3.071222
0.184316,-1.602997
0.369104,-1.136403
1.045500,1.209794
0.607378,-1.567151
1.941077,3.059056
4.012845,2.924748
0.005181,-1.664972
-2.453128,2.748644
-2.170293,-4.018527
-2.013725,-0.260235
1.604210,0.619120
-3.589479,1.399404
1.581950,0.443030
1.467673,2.133682
2.849631,3.853052
1.885596,-0.923113
2.118954,4.068419
1.548865,3.721164
2.448995,2.947366
1.870921,0.923738
-0.795567,1.350019
1.269182,-0.965775
3.623506,4.067712
1.018337,3.154408
2.054471,2.191940
0.514755,-1.526647
-0.547435,1.141828
-1.119753,2.372769
1.204347,1.324869
-0.132891,-0.281869
-1.670231,2.452077
1.505666,6.643054
1.801175,-2.644469
0.565076,0.389467
1.564207,0.433584
-0.039282,2.729195
2.995028,3.022144
