n3,n4
0.52932,0.896813
0.885308,0.465202
0.720199,0.980705
0.819923,0.925588
0.792496,0.583936
0.681918,0.741888
0.985672,0.982701
0.981563,0.768233
0.808041,0.633403
0.289609,0.924378
0.828253,0.983033
0.844577,0.838362
0.845463,0.934249
0.784238,0.76254
0.639129,0.863086
0.384514,0.959202
0.96022,0.986777
0.890157,0.983772
0.982143,0.797769
0.567571,0.928755
0.926812,0.92005
0.815842,0.654042
0.891055,0.997193
0.941456,0.988745
0.747131,0.991462
0.810596,0.917243
0.970231,0.41942
0.662453,0.79774
0.950389,0.904145
0.73398,0.980862
0.992665,0.759778
0.984234,0.964564
0.281437,0.964476
0.842754,0.783553
0.93835,0.883146
0.976823,0.742883
0.848979,0.899107
0.364551,0.975244
0.635954,0.920044
0.666865,0.987073
0.934061,0.672577
0.620285,0.570438
0.916035,0.951463
0.804414,0.982981
0.753624,0.909846
0.561636,0.553658
0.937502,0.738346
0.931122,0.937014
0.508153,0.973011
0.601157,0.957414
0.716693,0.970028
0.772982,0.69472
0.626502,0.95387
0.963435,0.816281
0.952931,0.670169
0.750142,0.922206
0.973897,0.884799
0.739844,0.950807
0.913174,0.906585
0.82468,0.960577
0.49934,0.785151
0.948072,0.980325
0.783481,0.927573
0.58696,0.975665
0.882823,0.98746
0.639354,0.801103
0.960681,0.940809
0.609701,0.836242
0.68749,0.768528
0.996747,0.469113
0.830338,0.785894
0.80732,0.835365
0.781342,0.574008
0.715403,0.895776
0.671876,0.936375
0.971701,0.994512
0.731951,0.669751
0.659332,0.799806
0.704677,0.911574
0.891389,0.556171
0.791406,0.886325
0.989314,0.819994
0.937823,0.916847
0.591172,0.951475
0.371686,0.722738
0.863199,0.953526
0.833036,0.867712
0.703045,0.852857
0.970096,0.71225
0.857412,0.82799
0.832598,0.996769
0.981442,0.940762
0.542211,0.968841
0.657199,0.848915
0.67239,0.927142
0.654212,0.992408
0.830277,0.925512
0.602395,0.542354
0.762306,0.995104
0.77249,0.603447
0.795553,0.7841
0.782363,0.965483
0.590197,0.788753
0.867247,0.962712
0.770434,0.772124
0.283235,0.909382
0.95774,0.784377
0.9396,0.950374
0.616706,0.964749
0.751836,0.918368
0.750144,0.998207
0.697483,0.831642
0.556693,0.578363
0.664446,0.777989
0.805713,0.933013
0.481473,0.872261
0.936889,0.614929
0.651598,0.959526
0.975688,0.93882
0.829509,0.91514
0.97237,0.759343
0.940562,0.870646
0.612746,0.981189
0.835976,0.901279
0.963787,0.828851
0.40083,0.673186
0.753717,0.82681
0.62194,0.905679
0.874667,0.966552
0.426948,0.995408
0.585909,0.54478
0.980511,0.778306
0.7669,0.973667
0.955279,0.313658
0.944429,0.926057
0.473799,0.901541
0.93491,0.988177
0.866483,0.889703
0.852218,0.84569
0.685279,0.94933
0.809305,0.899727
0.645974,0.847297
0.817008,0.943896
0.720908,0.948943
0.937982,0.624858
0.663292,0.942484
0.98773,0.818985
0.91863,0.993351
0.755838,0.620773
0.935961,0.793352
0.913379,0.955112
0.800972,0.996876
0.810533,0.985672
0.738276,0.525039
0.445397,0.840326
0.958834,0.587419
0.972249,0.670825
0.819639,0.906681
0.997265,0.767494
0.995192,0.69978
0.884392,0.852984
0.670278,0.57078
0.773283,0.992276
0.815146,0.901538
0.685531,0.860617
0.968778,0.905272
0.898455,0.757755
0.660681,0.553662
0.949451,0.878369
0.897191,0.915764
0.918314,0.723345
0.982204,0.878108
0.825288,0.755379
0.498139,0.642186
0.595628,0.97171
0.746516,0.992524
0.890947,0.904338
0.620079,0.762635
0.80338,0.945337
0.806781,0.922379
0.467995,0.959296
0.511924,0.934337
0.573707,0.889936
0.938426,0.823181
0.957042,0.98615
0.895288,0.898153
0.676855,0.688024
0.92891,0.944406
0.801439,0.985836
0.738133,0.762208
0.914403,0.885748
0.798401,0.855514
0.776386,0.923504
0.610732,0.990816
0.952723,0.94202
0.662991,0.720756
0.985332,0.977679
0.84953,0.823948
0.975341,0.872171
0.918575,0.922478
0.93385,0.691055
0.230603,0.745882
0.823764,0.581096
0.999701,0.903611
0.869606,0.997526
0.82049,0.576442
0.720677,0.988743
0.997471,0.986694
0.747365,0.847352
0.615469,0.826265
0.824244,0.905959
0.551715,0.915172
0.734964,0.964231
0.990267,0.739743
0.903876,0.686154
0.760901,0.604213
0.621323,0.911271
0.536493,0.994765
0.786779,0.955116
0.909958,0.774536
0.579394,0.781911
0.745002,0.7286
0.633696,0.930184
0.869703,0.95363
0.980986,0.689759
0.313873,0.601623
0.950368,0.912336
0.87175,0.984976
0.442004,0.888971
0.871949,0.952859
0.915086,0.981057
0.809537,0.885997
0.92858,0.964157
0.964313,0.951291
0.831708,0.894709
0.934074,0.91427
0.908887,0.714681
0.92843,0.875728
0.948327,0.874536
0.839797,0.890751
0.636191,0.954182
0.877193,0.99909
0.694376,0.705797
0.902518,0.655608
0.973318,0.866092
0.852474,0.807663
0.94591,0.796469
0.998782,0.754471
0.966002,0.909944
0.678211,0.945225
0.907927,0.912988
0.957354,0.959235
0.846056,0.607935
0.93014,0.970431
0.78461,0.994497
0.757621,0.973686
0.81304,0.700664
0.905704,0.773767
0.93848,0.736141
0.809459,0.969693
0.682337,0.965163
0.978718,0.939442
0.954354,0.949688
0.897599,0.935172
0.746901,0.87857
0.943192,0.610136
0.522656,0.827808
0.511618,0.969433
0.698375,0.957293
0.939142,0.995448
0.694656,0.963979
0.745771,0.98015
0.973481,0.88229
0.916032,0.896416
0.926657,0.967621
0.954886,0.962154
0.815043,0.969018
0.912506,0.975996
0.852287,0.827872
0.607853,0.801254
0.892799,0.769486
0.844768,0.783235
0.536589,0.874198
0.747571,0.981966
0.557472,0.735007
0.736559,0.468518
0.803791,0.813527
0.558662,0.826177
0.745448,0.753919
0.911033,0.635783
0.941327,0.782692
0.978636,0.896438
0.796533,0.883091
0.828989,0.966596
0.881796,0.969866
0.773794,0.833195
0.81611,0.839572
0.780686,0.798617
0.790286,0.714348
0.967458,0.904816
0.61926,0.911741
0.484237,0.994113
0.907983,0.756263
0.868438,0.882496
0.430261,0.903119
0.712781,0.938074
0.591651,0.762152
0.729663,0.829665
0.678735,0.826579
0.941652,0.687998
0.683051,0.935624
0.706158,0.808282
0.833226,0.752219
0.764595,0.947997
0.69536,0.991056
0.98707,0.965041
0.959729,0.903914
0.993337,0.914601
0.824815,0.924949
0.773436,0.796072
0.99083,0.956179
0.7897,0.898572
0.989001,0.822011
0.983112,0.832174
0.608691,0.974955
0.920022,0.961161
0.949063,0.876926
0.967949,0.935683
0.558237,0.680535
0.845393,0.959879
0.913774,0.582874
0.921099,0.771731
0.961581,0.935975
0.91281,0.732294
0.931014,0.78749
0.956366,0.609406
0.75177,0.953665
0.861277,0.756774
0.71203,0.979765
0.992338,0.759733
0.647143,0.811401
0.846927,0.832074
0.997014,0.725597
0.808329,0.469104
0.981712,0.806172
0.831678,0.94522
0.933925,0.774896
0.877099,0.964356
0.911977,0.824248
0.494083,0.549009
0.643271,0.681557
0.865596,0.688054
0.76299,0.843205
0.983527,0.887494
0.990459,0.830293
0.967554,0.981882
0.862357,0.605699
0.648637,0.964048
0.624138,0.952203
0.865903,0.955688
0.994899,0.930208
0.69745,0.874074
0.798446,0.77794
0.852616,0.972773
0.904102,0.888158
0.917169,0.908281
0.619411,0.748709
0.974804,0.897527
0.971568,0.908596
0.854844,0.792507
0.77434,0.984152
0.870035,0.884697
0.923634,0.836662
0.964314,0.924293
0.4031,0.910343
0.983059,0.708193
0.739127,0.899466
0.665358,0.881658
0.290559,0.988143
0.971039,0.724287
0.922133,0.971265
0.738307,0.942204
0.674898,0.792502
0.975534,0.983564
0.768403,0.896794
0.565753,0.772347
0.927255,0.656513
0.967616,0.997512
0.926699,0.930339
0.998071,0.9351
0.75228,0.951127
0.726791,0.940296
0.710419,0.858228
0.931807,0.993966
0.92929,0.9697
0.938072,0.979916
0.957382,0.9262
0.915543,0.957528
0.929394,0.901535
0.758788,0.861879
0.475335,0.578964
0.867773,0.618514
0.904434,0.867418
0.945761,0.761483
0.739885,0.608391
0.940543,0.884921
0.582855,0.9926
0.520586,0.869703
0.541753,0.944682
0.760411,0.749168
0.973951,0.997845
0.922338,0.908731
0.906455,0.994856
0.895739,0.960807
0.828799,0.800504
0.934455,0.946578
0.61013,0.779479
0.98421,0.927268
0.986414,0.97591
0.671158,0.947843
0.743967,0.85509
0.888756,0.970475
0.718302,0.624585
0.71531,0.702902
0.833524,0.976
0.732131,0.997464
0.951022,0.45967
0.977796,0.505476
0.678341,0.715505
0.884139,0.711905
0.939276,0.899552
0.947921,0.73387
0.616938,0.876143
0.960075,0.965618
0.921279,0.848513
0.887124,0.58842
0.610984,0.734376
0.858275,0.746396
0.400121,0.712638
0.985988,0.86197
0.771513,0.542182
0.837971,0.979481
0.361595,0.696949
0.508267,0.817047
0.877944,0.544578
0.590375,0.922972
0.918867,0.741372
0.946387,0.798362
0.871082,0.881143
0.825244,0.644679
0.959731,0.779573
0.635464,0.762016
0.937576,0.82333
0.904507,0.993684
0.78916,0.941487
0.627148,0.949714
0.723672,0.937159
0.879417,0.988651
0.95347,0.875747
0.739075,0.780623
0.781867,0.963186
0.832677,0.928813
0.697238,0.811443
0.8928,0.928714
0.960102,0.393284
0.894161,0.794468
0.930183,0.766179
0.777325,0.730618
0.982665,0.407578
0.972301,0.663267
0.861913,0.837463
0.727516,0.694806
0.686065,0.813648
0.825627,0.878651
0.861591,0.879854
0.593585,0.723145
0.436416,0.980578
0.992176,0.947319
0.992898,0.949333
0.815799,0.955243
0.567621,0.963768
0.842943,0.942541
0.874026,0.781208
0.786594,0.667252
0.865314,0.878657
0.943486,0.785125
0.790852,0.721697
0.953289,0.948483
0.762387,0.983837
0.934421,0.874646
0.974141,0.948046
0.967012,0.661274
0.88211,0.89291
0.768555,0.9107
0.740173,0.952422
0.958694,0.977568
0.900047,0.649301
0.970285,0.746525
0.913477,0.700457
0.820861,0.823375
0.886174,0.862752
0.631083,0.71352
0.820799,0.994052
0.880482,0.865511
0.766847,0.825086
0.868359,0.916626
0.357916,0.936943
0.543697,0.846396
0.831202,0.774285
0.713902,0.93971
0.786743,0.636533
0.831254,0.901019
0.860882,0.782635
0.780609,0.879349
0.963711,0.86131
0.978404,0.92781
0.511548,0.921837
0.947937,0.815951
0.896435,0.864053
0.556781,0.972909
0.899744,0.903523
0.994277,0.253596
0.554859,0.60101
0.775464,0.772609
0.322253,0.948244
0.807035,0.848118
0.786955,0.921433
0.770988,0.920242
0.865173,0.894818
0.917914,0.548216
0.772127,0.759749
0.97552,0.874461
0.819302,0.901654
0.636057,0.873142
0.93076,0.849057
0.453145,0.924883
0.871893,0.858665
0.59616,0.997993
0.326004,0.891769
0.960488,0.637941
0.989374,0.955705
0.857859,0.891937
0.853286,0.810614
0.824487,0.947355
0.240477,0.675674
0.440479,0.839037
0.991353,0.564375
0.581615,0.748695
0.939475,0.99124
0.693067,0.928672
0.883876,0.827496
0.92206,0.967654
0.867925,0.938214
0.571484,0.55999
0.92555,0.738763
0.864493,0.960177
0.794667,0.806589
0.808475,0.579234
0.527045,0.999611
0.58706,0.870063
0.762452,0.940392
0.516227,0.903505
0.912535,0.593276
0.813617,0.857088
0.863564,0.759186
0.999556,0.99719
0.778004,0.425011
0.959697,0.980203
0.89158,0.653696
0.886864,0.882304
0.987415,0.918729
0.984985,0.905022
0.960936,0.967565
0.718453,0.953191
0.741988,0.85372
0.737504,0.955008
0.504554,0.779001
0.876778,0.716983
0.763091,0.850587
0.685957,0.819155
0.914255,0.887371
0.728792,0.522043
0.665065,0.999685
0.972379,0.872248
0.771744,0.932288
0.880874,0.789058
0.983398,0.827404
0.695337,0.959278
0.977634,0.92197
0.923622,0.937723
0.981254,0.828435
0.836625,0.862225
0.981819,0.576142
0.908681,0.720745
0.806642,0.642487
0.477356,0.994773
0.717718,0.988525
0.928289,0.648224
0.350263,0.925108
0.760045,0.676618
0.811158,0.907363
0.758175,0.785303
0.834981,0.808059
0.219272,0.979181
0.651544,0.983163
0.31745,0.853799
0.449028,0.643531
0.941356,0.956196
0.960806,0.668035
0.878892,0.941307
0.857835,0.747893
0.957114,0.898448
0.572374,0.841277
0.664532,0.558874
0.594071,0.957207
0.853867,0.927265
0.78195,0.747031
0.769604,0.91397
0.769143,0.968699
0.668761,0.650732
0.875467,0.972868
0.920195,0.709531
0.209932,0.85456
0.956877,0.817293
0.720475,0.590425
0.934902,0.793883
0.682065,0.833974
0.935397,0.887795
0.861138,0.811884
0.28402,0.980045
0.75906,0.702951
0.670441,0.884118
0.957732,0.562897
0.814514,0.928041
0.883862,0.677109
0.88009,0.857675
0.874364,0.796064
0.938453,0.87945
0.994474,0.631917
0.897903,0.920487
0.901773,0.943679
0.761355,0.612853
0.794619,0.989199
0.979305,0.891991
0.76678,0.867383
0.832714,0.789951
0.967793,0.805891
0.962275,0.621561
0.717414,0.89293
0.643035,0.770777
0.939834,0.87767
0.815657,0.991006
0.757025,0.929813
0.944527,0.995557
0.382924,0.560111
0.854943,0.991162
0.939968,0.77145
0.997144,0.707294
0.88601,0.878317
0.852862,0.935982
0.888179,0.9728
0.996552,0.98571
0.839647,0.981046
0.734759,0.909164
0.763008,0.916023
0.877021,0.926387
0.825945,0.852767
0.98396,0.407652
0.936017,0.880067
0.647448,0.953503
0.625085,0.855007
0.837732,0.942256
0.830106,0.846806
0.995998,0.960599
0.933985,0.98265
0.991407,0.711015
0.925155,0.959496
0.354265,0.769609
0.760811,0.849075
0.874614,0.98253
0.674277,0.808176
0.679982,0.774333
0.779677,0.95393
0.764033,0.76392
0.564322,0.774543
0.592099,0.668341
0.863601,0.906447
0.931893,0.906774
0.83477,0.971953
0.620995,0.662983
0.96667,0.747804
0.887149,0.421492
0.95278,0.923665
0.937705,0.899769
0.915703,0.881371
0.666484,0.841259
0.752037,0.829173
0.817229,0.994573
0.947226,0.890081
0.837309,0.852104
0.797985,0.820907
0.98489,0.999394
0.946243,0.92632
0.839797,0.985316
0.746042,0.910242
0.759272,0.815886
0.864261,0.890797
0.473285,0.875801
0.690565,0.775575
0.854784,0.965799
0.490278,0.996018
0.640475,0.995255
0.737395,0.718806
0.975693,0.887344
0.594923,0.949314
0.645311,0.992997
0.945404,0.778996
0.767702,0.787014
0.681505,0.8709
0.766201,0.815177
0.685904,0.894796
0.913385,0.860393
0.732737,0.871416
0.917306,0.820014
0.201529,0.902285
0.806537,0.993041
0.752588,0.557799
0.755372,0.865665
0.607717,0.830772
0.657748,0.828493
0.945239,0.987489
0.582989,0.93319
0.958002,0.981272
0.525929,0.753449
0.475617,0.744062
0.780225,0.854493
0.937068,0.833754
0.927487,0.959694
0.96579,0.52934
0.74431,0.661125
0.904144,0.76617
0.851683,0.88631
0.955011,0.940802
0.752545,0.558706
0.962243,0.648497
0.955677,0.520164
0.874518,0.580208
0.839398,0.88558
0.522963,0.537906
0.801316,0.90271
0.815058,0.676807
0.714737,0.810799
0.652323,0.828035
0.904981,0.937668
0.634096,0.628412
0.88728,0.92764
0.781898,0.893276
0.755205,0.893452
0.676452,0.864985
0.880935,0.989758
0.515572,0.903754
0.841141,0.942185
0.838179,0.906724
0.833952,0.871154
0.772833,0.950943
0.948015,0.94893
0.929612,0.983681
0.527185,0.970032
0.646408,0.837804
0.533642,0.975752
0.971153,0.973689
0.852948,0.638112
0.953783,0.829321
0.869695,0.845557
0.509539,0.963657
0.606288,0.96746
0.833563,0.964749
0.74265,0.762068
0.946708,0.977553
0.903558,0.616689
0.820113,0.945735
0.862823,0.953086
0.89274,0.8252
0.761458,0.789801
0.795925,0.890912
0.818703,0.998287
0.974418,0.942744
0.974068,0.528636
0.239129,0.91614
0.78855,0.904082
0.855187,0.989974
0.946947,0.72193
0.969618,0.855434
0.845637,0.825595
0.990632,0.755396
0.887229,0.3451
0.656612,0.808478
0.998599,0.93251
0.723348,0.980011
0.512654,0.929122
0.880626,0.727014
0.694487,0.878506
0.977933,0.585323
0.908172,0.936965
0.312055,0.983465
0.946229,0.990309
0.547407,0.98235
0.809694,0.69712
0.915954,0.947367
0.964159,0.640835
0.854428,0.834544
0.900381,0.890372
0.852926,0.771765
0.669374,0.833544
0.914582,0.723787
0.898882,0.869467
0.876555,0.768658
0.843647,0.661687
0.546031,0.976555
0.997252,0.915588
0.830304,0.704839
0.887194,0.577606
0.756975,0.917052
0.476422,0.897801
0.918918,0.989677
0.653552,0.924723
0.938059,0.868271
0.844442,0.965799
0.992444,0.874279
0.985767,0.966236
0.780135,0.767962
0.939558,0.825755
0.784107,0.97655
0.939919,0.989222
0.990572,0.998483
0.859971,0.595999
0.431415,0.785679
0.506857,0.962673
0.325105,0.956927
0.91,0.644078
0.731672,0.880677
0.896525,0.864677
0.888493,0.783989
0.737811,0.969976
0.968461,0.966869
0.788035,0.842525
0.527769,0.450926
0.436186,0.942506
0.74287,0.682211
0.943133,0.631899
0.96628,0.716539
0.813666,0.792009
0.470401,0.504749
0.884082,0.905997
0.859547,0.621183
0.870185,0.969864
0.907147,0.977083
0.594728,0.972845
0.746251,0.98813
0.959398,0.919785
0.880336,0.732046
0.669763,0.795716
0.940303,0.740136
0.91488,0.896176
0.891276,0.845366
0.989589,0.7225
0.858073,0.947335
0.563564,0.835553
0.945828,0.809422
0.993011,0.940149
0.964099,0.637413
0.910649,0.945212
0.852139,0.89412
0.658935,0.8454
0.76316,0.778341
0.897641,0.928313
0.865387,0.995858
0.713919,0.901531
0.97123,0.88196
0.966859,0.766152
0.506942,0.975318
0.558781,0.856257
0.716352,0.851395
0.85063,0.978805
0.837686,0.602646
0.812428,0.890675
0.887016,0.768474
0.793732,0.997555
0.89193,0.87263
0.833588,0.863042
0.895065,0.967738
0.876356,0.840302
0.744214,0.922682
0.436191,0.707187
0.847658,0.912512
0.659137,0.798077
0.603641,0.986501
0.803261,0.969181
0.645525,0.869053
0.697819,0.978328
0.771326,0.988789
0.749432,0.975089
0.935302,0.406679
0.956239,0.930631
0.91998,0.796758
0.806821,0.80761
0.74342,0.932539
0.964848,0.976993
0.799913,0.892424
0.625081,0.726814
0.524326,0.778014
0.971783,0.904799
0.945977,0.946687
0.618974,0.909308
0.871861,0.990874
0.899436,0.996381
0.966199,0.540977
0.96421,0.647844
0.872989,0.577798
0.52788,0.75371
0.718062,0.984943
0.665783,0.841596
0.847911,0.957215
0.892909,0.889517
0.787348,0.808541
0.960929,0.710385
0.68983,0.909672
0.988595,0.976555
0.754742,0.731826
0.852382,0.782444
0.523885,0.867873
0.749508,0.697468
0.928934,0.867384
0.430057,0.827272
0.6769,0.931244
0.981097,0.91842
0.851915,0.973563
0.632886,0.905116
0.940477,0.969656
0.954006,0.9318
0.896219,0.997763
0.527137,0.931493
0.933449,0.944977
0.901984,0.864032
0.874363,0.963863
0.849853,0.605578
0.957008,0.922042
0.865991,0.869956
0.972648,0.797853
0.668009,0.994253
0.683861,0.922808
0.477958,0.911231
0.648225,0.796837
0.926114,0.854139
0.747088,0.626009
0.85471,0.995295
0.821143,0.674026
0.919837,0.834572
0.804643,0.953214
0.57494,0.986975
0.692629,0.755092
0.916265,0.864444
0.936258,0.882833
0.78136,0.834781
0.925971,0.962183
0.810585,0.665845
0.750518,0.949634
0.915671,0.989214
0.926435,0.94689
0.793202,0.925284
0.615369,0.785221
0.653413,0.709148
0.974422,0.457472
0.695323,0.906205
0.778111,0.688056
0.532295,0.829072
0.510712,0.831708
0.907601,0.772182
0.55645,0.747544
0.741113,0.978409
0.776736,0.760182
0.869844,0.995418
0.923408,0.586599
0.987624,0.659648
0.880692,0.924106
0.778306,0.713893
0.607976,0.930049
0.730401,0.904165
0.868815,0.960601
0.983622,0.965176
0.770389,0.918086
0.63616,0.904106
0.743295,0.780053
0.683435,0.908849
0.845804,0.614474
0.923433,0.897892
0.961948,0.687675
0.612705,0.861385
0.789189,0.833856
0.513919,0.886126
0.3962,0.974168
0.635379,0.779856
0.503091,0.626911
0.740405,0.970807
0.618846,0.934006
0.834857,0.941956
0.536333,0.930846
0.945774,0.760817
0.968504,0.834738
0.85618,0.970075
0.670635,0.964715
0.523048,0.948276
0.876179,0.998733
0.882798,0.727254
0.918508,0.718332
0.930888,0.744323
0.9889,0.708775
0.687532,0.924834
0.864629,0.732327
0.816992,0.697636
0.796079,0.600543
0.929307,0.858905
0.8148,0.910975
0.993212,0.983386
0.893349,0.621075
0.911882,0.818947
0.987219,0.978001
0.811412,0.9675
0.729645,0.990511
0.216753,0.915217
0.852163,0.754618
0.615613,0.997079
0.954709,0.991267
0.802581,0.667223
0.779117,0.840496
0.677411,0.583367
0.737622,0.819323
0.79,0.919564
0.899086,0.991223
0.820344,0.835946
0.942232,0.94689
0.818743,0.903895
0.997803,0.992166
0.745187,0.818792
0.971896,0.869775
0.955655,0.547896
0.675846,0.765729
0.583718,0.963356
0.782506,0.918179
0.899455,0.894288
0.730568,0.765009
0.746324,0.967307
0.603158,0.967842
0.755401,0.752962
0.982292,0.544266
0.687456,0.948409
0.605078,0.999615
0.96351,0.826316
0.824139,0.964054
0.920052,0.994861
0.733421,0.809949
0.96367,0.612751
0.843192,0.691208
0.415718,0.62308
0.658272,0.575981
0.876285,0.959709
0.881461,0.931727
0.721274,0.992664
0.98998,0.994871
0.626303,0.879651
0.765016,0.74414
0.954334,0.944313
0.986201,0.762493
0.759037,0.791907
0.704523,0.902801
0.545999,0.848631
0.639977,0.87002
0.690279,0.968124
0.496752,0.706346
0.582813,0.98851
0.923156,0.956633
0.704219,0.67706
0.922304,0.683674
0.543342,0.756076
0.600301,0.8863
0.818314,0.838676
0.636228,0.464873
0.81457,0.903998
0.569883,0.516836
0.99578,0.848769
0.94802,0.843369
0.609107,0.897202
0.869313,0.89161
0.836623,0.894878
0.929805,0.949334
0.754517,0.896082
0.90633,0.988568
0.953075,0.623037
0.974537,0.73252
0.789077,0.796842
0.720732,0.996407
0.618762,0.633641
0.50025,0.512314
0.868092,0.926474
0.999264,0.981273
0.856078,0.795174
0.847299,0.951938
0.965515,0.940331
0.659899,0.577861
0.636006,0.839738
0.314885,0.911796
0.795667,0.901084
0.47744,0.849691
0.812698,0.926099
0.795672,0.937051
0.785867,0.922432
0.965778,0.681405
0.998529,0.842138
0.976104,0.877093
0.939186,0.871283
0.896864,0.765793
0.892415,0.964172
0.874265,0.626887
0.992398,0.848568
0.940803,0.915631
0.719752,0.724728
0.481175,0.702529
0.950844,0.900698
0.866298,0.971248
0.97244,0.757852
0.503308,0.915212
0.884789,0.775351
0.69019,0.878296
0.932651,0.415793
0.357886,0.412237
0.560444,0.993079
0.839892,0.713888
0.861721,0.732518
0.700253,0.769209
0.966551,0.803992
0.836778,0.83937
0.940891,0.755324
0.989346,0.857207
0.587668,0.646724
0.923954,0.708979
0.963192,0.772891
0.946664,0.712612
0.53791,0.91065
0.959118,0.831454
0.926153,0.990004
0.94149,0.884733
0.982297,0.754446
0.700011,0.905035
0.645477,0.875607
0.744546,0.99409
0.63765,0.682325
0.558537,0.647809
0.938564,0.946922
0.694986,0.645625
0.408125,0.959896
0.764201,0.90421
0.717841,0.937582
0.714227,0.896222
0.30275,0.705583
0.867218,0.994013
0.62888,0.970026
0.790513,0.687179
0.666573,0.992368
0.778649,0.875189
0.837345,0.739056
0.971917,0.866762
0.937062,0.921249
0.452784,0.955784
0.647545,0.858634
0.843251,0.952536
0.881835,0.816902
0.788822,0.967338
0.901386,0.884616
0.80608,0.762734
0.867445,0.985856
0.3522,0.883573
0.981765,0.7992
0.962891,0.904049
0.819404,0.857491
0.954659,0.670409
0.908505,0.620943
0.740322,0.956952
0.912446,0.952762
0.386418,0.957175
0.849706,0.82896
0.872159,0.697126
0.86715,0.728647
0.505505,0.671247
0.912905,0.892299
0.974522,0.910662
0.629959,0.887423
0.892057,0.913188
0.591867,0.380658
0.447376,0.817578
0.978113,0.981958
0.978539,0.887879
0.696357,0.758269
0.79957,0.93293
0.892001,0.861857
0.917314,0.638177
0.882424,0.695304
0.513603,0.973282
0.975519,0.991996
0.978005,0.957787
0.982153,0.899491
0.808499,0.98288
0.806141,0.937354
0.993874,0.66758
0.810312,0.852593
0.69586,0.725618
0.843801,0.788119
0.879893,0.96441
0.864328,0.877228
0.609535,0.887519
0.905229,0.80808
0.824264,0.983101
0.801915,0.890862
0.971263,0.355357
0.960511,0.836965
0.648897,0.886613
0.69992,0.392121
0.862293,0.916178
0.859053,0.954635
0.952606,0.933634
0.801626,0.910065
0.941925,0.941552
0.967733,0.980675
0.811825,0.773152
0.885409,0.831829
0.777574,0.902579
0.915204,0.568933
0.87189,0.975694
0.830783,0.942455
0.882586,0.883769
0.855895,0.946784
0.430889,0.99137
0.795441,0.682616
0.983312,0.96315
0.768169,0.851709
0.989785,0.993902
0.197875,0.883326
0.625779,0.954001
0.930703,0.985422
0.501829,0.909939
0.987349,0.987898
0.480055,0.595109
0.731666,0.808751
0.956769,0.908973
0.683285,0.698842
0.897617,0.876419
0.963553,0.924946
0.965262,0.887627
0.610099,0.943056
0.914928,0.932544
0.62338,0.985395
0.767767,0.976204
0.968761,0.897793
0.799901,0.377413
0.621768,0.683867
0.688483,0.777678
0.929293,0.948854
0.928093,0.821114
0.858436,0.987619
0.960259,0.584025
0.956925,0.724224
0.613132,0.985107
0.665726,0.987952
0.770875,0.812505
0.847817,0.986211
0.923317,0.762821
0.925992,0.868522
0.774966,0.885195
0.357898,0.955972
0.952068,0.948033
0.751455,0.995117
0.576717,0.868214
0.887549,0.977044
0.981472,0.840496
0.843332,0.98564
0.926788,0.933036
0.929014,0.716961
0.920286,0.740796
0.930289,0.593269
0.967397,0.910628
0.866178,0.710844
0.897117,0.994783
0.644414,0.640724
0.982805,0.840878
0.99607,0.754712
0.88376,0.989356
0.584153,0.817297
0.961242,0.893229
0.962238,0.761112
0.778131,0.800235
0.729572,0.870227
0.585178,0.747392
0.831869,0.820708
0.925699,0.835394
0.797284,0.726367
0.651237,0.936565
0.771775,0.909871
0.967081,0.978708
0.814124,0.864313
0.772887,0.832618
0.758293,0.770376
0.986599,0.982657
0.941713,0.880516
0.935109,0.717632
0.96513,0.722666
0.786563,0.890737
0.773,0.910559
0.939121,0.928783
0.90907,0.79353
0.501051,0.918403
0.743559,0.96107
0.743175,0.840575
0.609177,0.869985
0.968279,0.989816
0.903911,0.544967
0.880467,0.729462
0.814429,0.717871
0.868488,0.918995
0.646278,0.574934
0.647752,0.871052
0.86449,0.921823
0.54149,0.786611
0.483969,0.733824
0.814499,0.737609
0.82918,0.872722
0.92143,0.609801
0.866837,0.729609
0.868496,0.97355
0.937311,0.595743
0.640166,0.731158
0.745416,0.977003
0.965738,0.917129
0.524688,0.943948
0.79044,0.855103
0.671628,0.910356
0.683844,0.80791
0.848972,0.842602
0.957524,0.932373
0.94935,0.950164
0.772399,0.977203
0.873493,0.964654
0.94484,0.780809
0.929211,0.722675
0.665346,0.7584
0.812955,0.940479
0.844001,0.926913
0.821834,0.835533
0.848254,0.912241
0.880296,0.958545
0.232599,0.981851
0.618869,0.781248
0.821843,0.91091
0.7774,0.91188
0.859213,0.922128
0.627782,0.816198
0.529424,0.525859
0.740384,0.933167
0.80598,0.885231
0.863438,0.686746
0.789973,0.545776
0.753526,0.912498
0.848473,0.929928
0.899565,0.997896
0.980649,0.716834
0.450429,0.925275
0.8482,0.888511
0.410974,0.881924
0.999803,0.823796
0.894514,0.756151
0.867739,0.819151
0.945368,0.818125
0.881028,0.986968
0.949749,0.847541
0.866477,0.911585
0.837683,0.791883
0.631548,0.909287
0.793028,0.788599
0.827022,0.819147
0.633854,0.986834
0.915049,0.823164
0.777652,0.791745
0.888883,0.83556
0.736659,0.894076
0.778792,0.698018
0.880607,0.589112
0.979823,0.898379
0.624455,0.917484
0.987333,0.65402
0.778306,0.824737
0.966154,0.974024
